"","Dept","CF8pm","CF6pm","Mask_transp","Mask_Closed","Mask_business","NSE","Lockdown","ICU_adm","ICU_adm_conso","Hospit","R.t.Mean"
"10759",7,0,0,1,0,0,0,0,1,0.001169591,2,1.374010224
"10760",8,0,0,1,0,0,0,0,3,0.003508772,13,1.524502783
"10761",9,0,0,1,0,0,0,0,1,0.001169591,1,0.607142857
"10762",10,0,0,1,0,0,0,0,3,0.003508772,28,1.396428571
"10763",11,0,0,1,0,0,0,0,1,0.001169591,6,1.232738095
"10764",12,0,0,1,0,0,0,0,0,0,1,0
"10765",13,0,0,1,0,0,0,0,38,0.044444444,447,0.476563306
"10766",14,0,0,1,0,0,0,0,1,0.001169591,27,0.809863946
"10767",15,0,0,1,0,0,0,0,0,0,9,0.492857143
"10768",16,0,0,1,0,0,0,0,1,0.001169591,4,0.921428571
"10769",17,0,0,1,0,0,0,0,1,0.001169591,15,0.465513215
"10770",18,0,0,1,0,0,0,0,0,0,42,0.84962024
"10771",19,0,0,1,0,0,0,0,0,0,0,0.160289116
"10772",21,0,0,1,0,0,0,0,2,0.002339181,24,1.265828944
"10773",22,0,0,1,0,0,0,0,1,0.001169591,19,0.677620167
"10774",23,0,0,1,0,0,0,0,3,0.003508772,7,0
"10775",24,0,0,1,0,0,0,0,0,0,12,0.714285714
"10776",25,0,0,1,0,0,0,0,3,0.003508772,22,1.179408198
"10777",26,0,0,1,0,0,0,0,1,0.001169591,25,0.522266166
"10778",27,0,0,1,0,0,0,0,0,0,51,0.954563492
"10779",28,0,0,1,0,0,0,0,10,0.011695906,98,0.870884306
"10780",29,0,0,1,0,0,0,0,0,0,18,1.379421769
"10781",30,0,0,1,0,0,0,0,2,0.002339181,24,1.46547619
"10782",31,0,0,1,0,0,0,0,3,0.003508772,40,0.611215539
"10783",32,0,0,1,0,0,0,0,1,0.001169591,2,0.593219881
"10784",33,0,0,1,0,0,0,0,10,0.011695906,71,0.995573223
"10785",34,0,0,1,0,0,0,0,1,0.001169591,11,1.333333333
"10786",35,0,0,1,0,0,0,0,3,0.003508772,51,1.019186996
"10787",36,0,0,1,0,0,0,0,3,0.003508772,81,0.829688624
"10788",37,0,0,1,0,0,0,0,3,0.003508772,67,0.481469558
"10789",38,0,0,1,0,0,0,0,4,0.004678363,57,0.803571429
"10790",39,0,0,1,0,0,0,0,0,0,12,0.748915172
"10791",40,0,0,1,0,0,0,0,1,0.001169591,5,0.711001033
"10792",41,0,0,1,0,0,0,0,0,0,88,0.915840112
"10793",42,0,0,1,0,0,0,0,7,0.008187135,104,0.977380952
"10794",43,0,0,1,0,0,0,0,0,0,2,1.206481719
"10795",44,0,0,1,0,0,0,0,4,0.004678363,66,0.834199085
"10796",45,0,0,1,0,0,0,0,5,0.005847953,83,0.216950113
"10797",46,0,0,1,0,0,0,0,0,0,1,0.691410913
"10798",47,0,0,1,0,0,0,0,0,0,8,0.935937749
"10799",48,0,0,1,0,0,0,0,0,0,0,0
"10800",49,0,0,1,0,0,0,0,2,0.002339181,68,1.011904762
"10801",50,0,0,1,0,0,0,0,4,0.004678363,36,0
"10802",51,0,0,1,0,0,0,0,5,0.005847953,93,0.767367776
"10803",52,0,0,1,0,0,0,0,1,0.001169591,29,1.24261506
"10804",53,0,0,1,0,0,0,0,0,0,8,0.596565764
"10805",54,0,0,1,0,0,0,0,7,0.008187135,105,1.14223356
"10806",55,0,0,1,0,0,0,0,2,0.002339181,18,0.47933231
"10807",56,0,0,1,0,0,0,0,2,0.002339181,29,0.767100101
"10808",57,0,0,1,0,0,0,0,26,0.030409357,297,1.17373885
"10809",58,0,0,1,0,0,0,0,1,0.001169591,11,2.072165598
"10810",59,0,0,1,0,0,0,0,34,0.039766082,471,0.737790006
"10811",60,0,0,1,0,0,0,0,7,0.008187135,250,0.55255102
"10812",61,0,0,1,0,0,0,0,3,0.003508772,40,0.720877826
"10813",62,0,0,1,0,0,0,0,24,0.028070175,200,0.734038252
"10814",63,0,0,1,0,0,0,0,2,0.002339181,17,1.043792517
"10815",64,0,0,1,0,0,0,0,0,0,1,0.952762536
"10816",65,0,0,1,0,0,0,0,2,0.002339181,5,0.704761905
"10817",66,0,0,1,0,0,0,0,1,0.001169591,1,1.142902995
"10818",67,0,0,1,0,0,0,0,8,0.009356725,357,0.726190476
"10819",68,0,0,1,0,0,0,0,15,0.01754386,330,1
"10820",69,0,0,1,0,0,0,0,16,0.01871345,195,0.608603613
"10821",70,0,0,1,0,0,0,0,0,0,19,1.083599637
"10822",71,0,0,1,0,0,0,0,4,0.004678363,38,0.906238088
"10823",72,0,0,1,0,0,0,0,0,0,39,0.732142857
"10824",73,0,0,1,0,0,0,0,0,0,25,0.73654814
"10825",74,0,0,1,0,0,0,0,3,0.003508772,95,0.902473796
"10826",75,0,0,1,0,0,1,0,78,0.09122807,612,1.292687075
"10827",76,0,0,1,0,0,0,0,5,0.005847953,96,1.29880356
"10828",77,0,0,1,0,0,1,0,37,0.043274854,293,0.750649741
"10829",78,0,0,1,0,0,1,0,24,0.028070175,445,2.029300548
"10830",79,0,0,1,0,0,0,0,0,0,3,0.690386236
"10831",80,0,0,1,0,0,0,0,6,0.007017544,83,0.917412562
"10832",81,0,0,1,0,0,0,0,2,0.002339181,5,1.061479592
"10833",82,0,0,1,0,0,0,0,1,0.001169591,3,0.850865487
"10834",83,0,0,1,0,0,0,0,4,0.004678363,102,1.202380952
"10835",84,0,0,1,0,0,0,0,0,0,28,0.929596113
"10836",85,0,0,1,0,0,0,0,0,0,26,1.017050834
"10837",86,0,0,1,0,0,0,0,0,0,7,0.979082411
"10838",87,0,0,1,0,0,0,0,0,0,5,0.781829295
"10839",88,0,0,1,0,0,0,0,0,0,37,0.499047334
"10840",89,0,0,1,0,0,0,0,1,0.001169591,20,0.595238095
"10841",90,0,0,1,0,0,0,0,1,0.001169591,27,1.947210612
"10842",91,0,0,1,0,0,1,0,40,0.046783626,474,0.488559468
"10843",92,0,0,1,0,0,1,0,65,0.076023392,807,0.952210884
"10844",93,0,0,1,0,0,1,0,66,0.077192982,759,0.819437749
"10845",94,0,0,1,0,0,1,0,22,0.025730994,664,0.787642084
"10846",95,0,0,1,0,0,1,0,7,0.008187135,387,0.968549312
"10847",201,0,0,1,0,0,0,0,2,0.002339181,15,0.930702734
"10848",202,0,0,1,0,0,0,0,2,0.002339181,1,0.775555342
"10849",1,0,0,1,0,0,0,0,0,0,61,0.850585202
"10850",2,0,0,1,0,0,0,0,7,0.008187135,114,0.735005696
"10851",3,0,0,1,0,0,0,0,1,0.001169591,10,2.006335034
"10852",4,0,0,1,0,0,0,0,0,0,3,0.727380952
"10853",5,0,0,1,0,0,0,0,0,0,9,0.5
"10854",6,0,0,1,0,0,0,0,1,0.001169591,66,1.440215641
"10855",7,0,0,1,0,0,0,0,1,0.001169591,2,1.191193338
"10856",8,0,0,1,0,0,0,0,2,0.002339181,12,1.516902051
"10857",9,0,0,1,0,0,0,0,1,0.001169591,1,0.714285714
"10858",10,0,0,1,0,0,0,0,3,0.003508772,28,1.539285714
"10859",11,0,0,1,0,0,0,0,1,0.001169591,5,1.378571429
"10860",12,0,0,1,0,0,0,0,0,0,1,0
"10861",13,0,0,1,0,0,0,0,35,0.040935673,441,0.476140413
"10862",14,0,0,1,0,0,0,0,1,0.001169591,27,0.909863946
"10863",15,0,0,1,0,0,0,0,0,0,9,0.669047619
"10864",16,0,0,1,0,0,0,0,1,0.001169591,4,0.825
"10865",17,0,0,1,0,0,0,0,1,0.001169591,16,0.47604435
"10866",18,0,0,1,0,0,0,0,0,0,37,0.941048812
"10867",19,0,0,1,0,0,0,0,0,0,0,0.195833333
"10868",21,0,0,1,0,0,0,0,2,0.002339181,24,1.149897511
"10869",22,0,0,1,0,0,0,0,0,0,19,0.688508336
"10870",23,0,0,1,0,0,0,0,2,0.002339181,4,0
"10871",24,0,0,1,0,0,0,0,0,0,12,0.869047619
"10872",25,0,0,1,0,0,0,0,2,0.002339181,21,1.257650828
"10873",26,0,0,1,0,0,0,0,1,0.001169591,25,0.591617946
"10874",27,0,0,1,0,0,0,0,0,0,52,1.140277778
"10875",28,0,0,1,0,0,0,0,10,0.011695906,98,0.866457608
"10876",29,0,0,1,0,0,0,0,0,0,17,1.307993197
"10877",30,0,0,1,0,0,0,0,2,0.002339181,24,1.608333333
"10878",31,0,0,1,0,0,0,0,3,0.003508772,41,0.545634921
"10879",32,0,0,1,0,0,0,0,1,0.001169591,2,0.438734536
"10880",33,0,0,1,0,0,0,0,9,0.010526316,71,1.09096881
"10881",34,0,0,1,0,0,0,0,0,0,11,1.476190476
"10882",35,0,0,1,0,0,0,0,3,0.003508772,50,1.024672267
"10883",36,0,0,1,0,0,0,0,3,0.003508772,81,0.767785615
"10884",37,0,0,1,0,0,0,0,2,0.002339181,67,0.510381122
"10885",38,0,0,1,0,0,0,0,3,0.003508772,53,0.69047619
"10886",39,0,0,1,0,0,0,0,0,0,11,0.813664708
"10887",40,0,0,1,0,0,0,0,1,0.001169591,5,0.607532556
"10888",41,0,0,1,0,0,0,0,0,0,88,1.0783859
"10889",42,0,0,1,0,0,0,0,7,0.008187135,101,0.913095238
"10890",43,0,0,1,0,0,0,0,0,0,2,1.263804648
"10891",44,0,0,1,0,0,0,0,4,0.004678363,60,0.762971801
"10892",45,0,0,1,0,0,0,0,8,0.009356725,74,0.222902494
"10893",46,0,0,1,0,0,0,0,0,0,1,0.725956858
"10894",47,0,0,1,0,0,0,0,0,0,8,0.977944552
"10895",48,0,0,1,0,0,0,0,0,0,0,0
"10896",49,0,0,1,0,0,0,0,2,0.002339181,68,1.095238095
"10897",50,0,0,1,0,0,0,0,3,0.003508772,36,0
"10898",51,0,0,1,0,0,0,0,5,0.005847953,94,0.73584107
"10899",52,0,0,1,0,0,0,0,1,0.001169591,29,1.157366975
"10900",53,0,0,1,0,0,0,0,0,0,8,0.721455022
"10901",54,0,0,1,0,0,0,0,6,0.007017544,92,1.185090703
"10902",55,0,0,1,0,0,0,0,2,0.002339181,17,0.605133592
"10903",56,0,0,1,0,0,0,0,2,0.002339181,29,0.750331691
"10904",57,0,0,1,0,0,0,0,23,0.026900585,298,1.089035524
"10905",58,0,0,1,0,0,0,0,1,0.001169591,12,3.056109175
"10906",59,0,0,1,0,0,0,0,34,0.039766082,466,0.781592303
"10907",60,0,0,1,0,0,0,0,7,0.008187135,246,0.578741497
"10908",61,0,0,1,0,0,0,0,1,0.001169591,39,0.727248547
"10909",62,0,0,1,0,0,0,0,25,0.029239766,202,0.820171167
"10910",63,0,0,1,0,0,0,0,2,0.002339181,17,1.113435374
"10911",64,0,0,1,0,0,0,0,0,0,1,1.244622967
"10912",65,0,0,1,0,0,0,0,2,0.002339181,5,0.472619048
"10913",66,0,0,1,0,0,0,0,1,0.001169591,1,1.232071995
"10914",67,0,0,1,0,0,0,0,8,0.009356725,356,0.654761905
"10915",68,0,0,1,0,0,0,0,16,0.01871345,316,1.071428571
"10916",69,0,0,1,0,0,0,0,15,0.01754386,197,0.621087155
"10917",70,0,0,1,0,0,0,0,0,0,19,1.017172205
"10918",71,0,0,1,0,0,0,0,4,0.004678363,34,0.951795683
"10919",72,0,0,1,0,0,0,0,0,0,38,0.826190476
"10920",73,0,0,1,0,0,0,0,0,0,22,0.846806929
"10921",74,0,0,1,0,0,0,0,2,0.002339181,96,1.061274816
"10922",75,0,0,1,0,0,0,0,76,0.088888889,601,1.313095238
"10923",76,0,0,1,0,0,0,0,5,0.005847953,91,1.564462901
"10924",77,0,0,1,0,0,0,0,40,0.046783626,299,0.707190905
"10925",78,0,0,1,0,0,0,0,23,0.026900585,431,1.974503989
"10926",79,0,0,1,0,0,0,0,0,0,3,0.712300317
"10927",80,0,0,1,0,0,0,0,5,0.005847953,81,0.960076924
"10928",81,0,0,1,0,0,0,0,2,0.002339181,5,1.323384354
"10929",82,0,0,1,0,0,0,0,1,0.001169591,3,0.880114571
"10930",83,0,0,1,0,0,0,0,4,0.004678363,102,1.267857143
"10931",84,0,0,1,0,0,0,0,0,0,28,0.982610422
"10932",85,0,0,1,0,0,0,0,1,0.001169591,25,1.058264981
"10933",86,0,0,1,0,0,0,0,0,0,7,1.000215601
"10934",87,0,0,1,0,0,0,0,0,0,5,0.896219984
"10935",88,0,0,1,0,0,0,0,0,0,35,0.572104978
"10936",89,0,0,1,0,0,0,0,1,0.001169591,22,0.5
"10937",90,0,0,1,0,0,0,0,2,0.002339181,28,2.094432834
"10938",91,0,0,1,0,0,0,0,38,0.044444444,474,0.639153698
"10939",92,0,0,1,0,0,0,0,65,0.076023392,807,0.882482993
"10940",93,0,0,1,0,0,0,0,65,0.076023392,721,0.790251274
"10941",94,0,0,1,0,0,0,0,22,0.025730994,672,0.99523137
"10942",95,0,0,1,0,0,0,0,8,0.009356725,385,0.972277062
"10943",201,0,0,1,0,0,0,0,2,0.002339181,15,1.032096582
"10944",202,0,0,1,0,0,0,0,2,0.002339181,1,0.808096185
"10945",1,0,0,1,0,0,0,0,0,0,60,0.840721257
"10946",2,0,0,1,0,0,0,0,7,0.008187135,113,0.72552645
"10947",3,0,0,1,0,0,0,0,1,0.001169591,10,1.311096939
"10948",4,0,0,1,0,0,0,0,1,0.001169591,4,0.622789116
"10949",5,0,0,1,0,0,0,0,0,0,8,0.44047619
"10950",6,0,0,1,0,0,0,0,1,0.001169591,64,1.527916473
"10951",7,0,0,1,0,0,0,0,1,0.001169591,1,0.959771981
"10952",8,0,0,1,0,0,0,0,2,0.002339181,11,1.534424211
"10953",9,0,0,1,0,0,0,0,1,0.001169591,1,0.80952381
"10954",10,0,0,1,0,0,0,0,3,0.003508772,26,1.570238095
"10955",11,0,0,1,0,0,0,0,1,0.001169591,6,1.397619048
"10956",12,0,0,1,0,0,0,0,0,0,1,0
"10957",13,0,0,1,0,0,0,0,32,0.037426901,432,0.508106745
"10958",14,0,0,1,0,0,0,0,1,0.001169591,24,0.98962585
"10959",15,0,0,1,0,0,0,0,0,0,9,0.833333333
"10960",16,0,0,1,0,0,0,0,1,0.001169591,2,0.707142857
"10961",17,0,0,1,0,0,0,0,1,0.001169591,16,0.373736461
"10962",18,0,0,1,0,0,0,0,0,0,34,1.019110036
"10963",19,0,0,1,0,0,0,0,0,0,0,0.407142857
"10964",21,0,0,1,0,0,0,0,2,0.002339181,25,1.060974374
"10965",22,0,0,1,0,0,0,0,0,0,16,0.737183451
"10966",23,0,0,1,0,0,0,0,2,0.002339181,4,0
"10967",24,0,0,1,0,0,0,0,0,0,12,0.880952381
"10968",25,0,0,1,0,0,0,0,2,0.002339181,19,1.26010393
"10969",26,0,0,1,0,0,0,0,1,0.001169591,25,0.706568921
"10970",27,0,0,1,0,0,0,0,0,0,52,1.130357143
"10971",28,0,0,1,0,0,0,0,10,0.011695906,98,0.844984808
"10972",29,0,0,1,0,0,0,0,0,0,17,1.307993197
"10973",30,0,0,1,0,0,0,0,2,0.002339181,24,1.548809524
"10974",31,0,0,1,0,0,0,0,3,0.003508772,37,0.459126984
"10975",32,0,0,1,0,0,0,0,1,0.001169591,2,0.382920557
"10976",33,0,0,1,0,0,0,0,9,0.010526316,70,1.150100512
"10977",34,0,0,1,0,0,0,0,0,0,11,0.738095238
"10978",35,0,0,1,0,0,0,0,2,0.002339181,49,1.112375079
"10979",36,0,0,1,0,0,0,0,2,0.002339181,81,0.67083794
"10980",37,0,0,1,0,0,0,0,2,0.002339181,67,0.534190646
"10981",38,0,0,1,0,0,0,0,3,0.003508772,45,0.80952381
"10982",39,0,0,1,0,0,0,0,0,0,12,0.918282313
"10983",40,0,0,1,0,0,0,0,1,0.001169591,5,0.512680979
"10984",41,0,0,1,0,0,0,0,0,0,88,1.101004947
"10985",42,0,0,1,0,0,0,0,7,0.008187135,97,0.836904762
"10986",43,0,0,1,0,0,0,0,0,0,2,1.323328457
"10987",44,0,0,1,0,0,0,0,5,0.005847953,60,0.696854585
"10988",45,0,0,1,0,0,0,0,5,0.005847953,70,0.142857143
"10989",46,0,0,1,0,0,0,0,0,0,1,0.766416691
"10990",47,0,0,1,0,0,0,0,0,0,7,1.084223987
"10991",48,0,0,1,0,0,0,0,0,0,0,0
"10992",49,0,0,1,0,0,0,0,2,0.002339181,68,1.095238095
"10993",50,0,0,1,0,0,0,0,3,0.003508772,36,0
"10994",51,0,0,1,0,0,0,0,5,0.005847953,93,0.679192814
"10995",52,0,0,1,0,0,0,0,1,0.001169591,32,1.063021737
"10996",53,0,0,1,0,0,0,0,0,0,6,0.78903538
"10997",54,0,0,1,0,0,0,0,6,0.007017544,94,1.176360544
"10998",55,0,0,1,0,0,0,0,1,0.001169591,16,0.820609782
"10999",56,0,0,1,0,0,0,0,1,0.001169591,28,0.774815522
"11000",57,0,0,1,0,0,0,0,23,0.026900585,297,1.055387468
"11001",58,0,0,1,0,0,0,0,1,0.001169591,12,3.245059789
"11002",59,0,0,1,0,0,0,0,33,0.038596491,463,0.790864912
"11003",60,0,0,1,0,0,0,0,7,0.008187135,242,0.560884354
"11004",61,0,0,1,0,0,0,0,1,0.001169591,39,0.784655343
"11005",62,0,0,1,0,0,0,0,24,0.028070175,200,0.904408953
"11006",63,0,0,1,0,0,0,0,2,0.002339181,17,1.21420068
"11007",64,0,0,1,0,0,0,0,0,0,1,1.343022756
"11008",65,0,0,1,0,0,0,0,2,0.002339181,5,0.603571429
"11009",66,0,0,1,0,0,0,0,1,0.001169591,1,0.994897959
"11010",67,0,0,1,0,0,0,0,8,0.009356725,340,0.464285714
"11011",68,0,0,1,0,0,0,0,15,0.01754386,303,1.428571429
"11012",69,0,0,1,0,0,0,0,15,0.01754386,196,0.720470658
"11013",70,0,0,1,0,0,0,0,0,0,19,0.923536329
"11014",71,0,0,1,0,0,0,0,5,0.005847953,28,1.048977729
"11015",72,0,0,1,0,0,0,0,0,0,38,0.995238095
"11016",73,0,0,1,0,0,0,0,0,0,23,0.904119854
"11017",74,0,0,1,0,0,0,0,2,0.002339181,96,1.152788422
"11018",75,0,0,1,0,0,0,0,77,0.09005848,605,1.155272109
"11019",76,0,0,1,0,0,0,0,5,0.005847953,91,1.794054737
"11020",77,0,0,1,0,0,0,0,40,0.046783626,297,0.670232153
"11021",78,0,0,1,0,0,0,0,23,0.026900585,408,1.906263824
"11022",79,0,0,1,0,0,0,0,0,0,3,0.754056656
"11023",80,0,0,1,0,0,0,0,5,0.005847953,82,0.995331728
"11024",81,0,0,1,0,0,0,0,2,0.002339181,5,1.532568027
"11025",82,0,0,1,0,0,0,0,1,0.001169591,3,0.910511711
"11026",83,0,0,1,0,0,0,0,4,0.004678363,101,1.285714286
"11027",84,0,0,1,0,0,0,0,0,0,27,1.087372327
"11028",85,0,0,1,0,0,0,0,1,0.001169591,26,1.043582441
"11029",86,0,0,1,0,0,0,0,0,0,8,1.010508414
"11030",87,0,0,1,0,0,0,0,0,0,5,0.886008572
"11031",88,0,0,1,0,0,0,0,0,0,34,0.826866883
"11032",89,0,0,1,0,0,0,0,1,0.001169591,23,0.476190476
"11033",90,0,0,1,0,0,0,0,2,0.002339181,29,2.269998935
"11034",91,0,0,1,0,0,0,0,37,0.043274854,458,0.689957966
"11035",92,0,0,1,0,0,0,0,65,0.076023392,775,0.79744898
"11036",93,0,0,1,0,0,0,0,62,0.07251462,720,0.777316145
"11037",94,0,0,1,0,0,0,0,22,0.025730994,660,1.12433181
"11038",95,0,0,1,0,0,0,0,4,0.004678363,369,0.973692401
"11039",201,0,0,1,0,0,0,0,1,0.001169591,13,1.114607746
"11040",202,0,0,1,0,0,0,0,1,0.001169591,1,0.861989531
"11041",1,0,0,1,0,0,0,0,0,0,58,0.829866915
"11042",2,0,0,1,0,0,0,0,6,0.007017544,109,0.699005333
"11043",3,0,0,1,0,0,0,0,1,0.001169591,10,0.925085034
"11044",4,0,0,1,0,0,0,0,1,0.001169591,4,0.435884354
"11045",5,0,0,1,0,0,0,0,0,0,8,0.380952381
"11046",6,0,0,1,0,0,0,0,1,0.001169591,63,1.59150238
"11047",7,0,0,1,0,0,0,0,1,0.001169591,1,0.785529557
"11048",8,0,0,1,0,0,0,0,2,0.002339181,11,1.41497114
"11049",9,0,0,1,0,0,0,0,1,0.001169591,1,0.904761905
"11050",10,0,0,1,0,0,0,0,3,0.003508772,25,1.544047619
"11051",11,0,0,1,0,0,0,0,0,0,5,1.478571429
"11052",12,0,0,1,0,0,0,0,0,0,1,0.285714286
"11053",13,0,0,1,0,0,0,0,30,0.035087719,402,0.533809729
"11054",14,0,0,1,0,0,0,0,1,0.001169591,22,1.165646259
"11055",15,0,0,1,0,0,0,0,0,0,9,0.797619048
"11056",16,0,0,1,0,0,0,0,1,0.001169591,2,0.557142857
"11057",17,0,0,1,0,0,0,0,1,0.001169591,13,0.454905292
"11058",18,0,0,1,0,0,0,0,0,0,33,1.210668478
"11059",19,0,0,1,0,0,0,0,0,0,0,1.080952381
"11060",21,0,0,1,0,0,0,0,2,0.002339181,24,0.958151948
"11061",22,0,0,1,0,0,0,0,0,0,15,0.797361369
"11062",23,0,0,1,0,0,0,0,2,0.002339181,4,0
"11063",24,0,0,1,0,0,0,0,0,0,12,0.964285714
"11064",25,0,0,1,0,0,0,0,2,0.002339181,18,1.238242459
"11065",26,0,0,1,0,0,0,0,2,0.002339181,27,0.983377978
"11066",27,0,0,1,0,0,0,0,0,0,49,1.220918367
"11067",28,0,0,1,0,0,0,0,10,0.011695906,97,0.834510164
"11068",29,0,0,1,0,0,0,0,0,0,16,1.231802721
"11069",30,0,0,1,0,0,0,0,2,0.002339181,24,1.529761905
"11070",31,0,0,1,0,0,0,0,3,0.003508772,33,0.344331066
"11071",32,0,0,1,0,0,0,0,1,0.001169591,2,0.36186066
"11072",33,0,0,1,0,0,0,0,9,0.010526316,68,1.169629132
"11073",34,0,0,1,0,0,0,0,0,0,11,0.595238095
"11074",35,0,0,1,0,0,0,0,2,0.002339181,48,1.239762105
"11075",36,0,0,1,0,0,0,0,2,0.002339181,81,0.6876386
"11076",37,0,0,1,0,0,0,0,2,0.002339181,67,0.688077201
"11077",38,0,0,1,0,0,0,0,3,0.003508772,42,0.738095238
"11078",39,0,0,1,0,0,0,0,0,0,13,1.057604102
"11079",40,0,0,1,0,0,0,0,1,0.001169591,5,0.487259733
"11080",41,0,0,1,0,0,0,0,0,0,88,1.094727891
"11081",42,0,0,1,0,0,0,0,7,0.008187135,94,0.825
"11082",43,0,0,1,0,0,0,0,0,0,2,1.209382879
"11083",44,0,0,1,0,0,0,0,4,0.004678363,51,0.672659052
"11084",45,0,0,1,0,0,0,0,4,0.004678363,68,0.071428571
"11085",46,0,0,1,0,0,0,0,0,0,1,0.822413523
"11086",47,0,0,1,0,0,0,0,0,0,5,1.165660804
"11087",48,0,0,1,0,0,0,0,0,0,0,0
"11088",49,0,0,1,0,0,0,0,2,0.002339181,64,1.05952381
"11089",50,0,0,1,0,0,0,0,3,0.003508772,36,0
"11090",51,0,0,1,0,0,0,0,5,0.005847953,92,0.753002337
"11091",52,0,0,1,0,0,0,0,0,0,31,0.884241453
"11092",53,0,0,1,0,0,0,0,0,0,6,0.857154482
"11093",54,0,0,1,0,0,0,0,6,0.007017544,91,1.101955782
"11094",55,0,0,1,0,0,0,0,1,0.001169591,17,1.007298094
"11095",56,0,0,1,0,0,0,0,1,0.001169591,28,0.762098152
"11096",57,0,0,1,0,0,0,0,23,0.026900585,296,0.867744447
"11097",58,0,0,1,0,0,0,0,1,0.001169591,9,3.199126633
"11098",59,0,0,1,0,0,0,0,31,0.03625731,455,0.79657593
"11099",60,0,0,1,0,0,0,0,6,0.007017544,236,0.652380952
"11100",61,0,0,1,0,0,0,0,1,0.001169591,39,0.854222102
"11101",62,0,0,1,0,0,0,0,23,0.026900585,192,1.065090961
"11102",63,0,0,1,0,0,0,0,2,0.002339181,17,1.217772109
"11103",64,0,0,1,0,0,0,0,0,0,1,1.550450513
"11104",65,0,0,1,0,0,0,0,2,0.002339181,5,1.014285714
"11105",66,0,0,1,0,0,0,0,1,0.001169591,1,1.054421769
"11106",67,0,0,1,0,0,0,0,8,0.009356725,329,0
"11107",68,0,0,1,0,0,0,0,14,0.016374269,302,1.5
"11108",69,0,0,1,0,0,0,0,14,0.016374269,193,0.754229866
"11109",70,0,0,1,0,0,0,0,0,0,19,0.830359236
"11110",71,0,0,1,0,0,0,0,5,0.005847953,27,1.123853026
"11111",72,0,0,1,0,0,0,0,0,0,37,0.941666667
"11112",73,0,0,1,0,0,0,0,0,0,22,1.021296724
"11113",74,0,0,1,0,0,0,0,2,0.002339181,96,1.370684811
"11114",75,0,0,1,0,0,0,0,72,0.084210526,594,1.038605442
"11115",76,0,0,1,0,0,0,0,5,0.005847953,92,1.846732732
"11116",77,0,0,1,0,0,0,0,40,0.046783626,288,0.604278216
"11117",78,0,0,1,0,0,0,0,23,0.026900585,410,1.756168352
"11118",79,0,0,1,0,0,0,0,0,0,3,0.760984566
"11119",80,0,0,1,0,0,0,0,5,0.005847953,81,1.036986696
"11120",81,0,0,1,0,0,0,0,2,0.002339181,5,1.706037415
"11121",82,0,0,1,0,0,0,0,1,0.001169591,3,0.92458484
"11122",83,0,0,1,0,0,0,0,4,0.004678363,99,1.392857143
"11123",84,0,0,1,0,0,0,0,0,0,27,1.184197724
"11124",85,0,0,1,0,0,0,0,0,0,25,1.057008864
"11125",86,0,0,1,0,0,0,0,0,0,3,0.937117519
"11126",87,0,0,1,0,0,0,0,0,0,5,0.927768003
"11127",88,0,0,1,0,0,0,0,0,0,34,1.230140693
"11128",89,0,0,1,0,0,0,0,1,0.001169591,24,0.523809524
"11129",90,0,0,1,0,0,0,0,2,0.002339181,28,2.058028762
"11130",91,0,0,1,0,0,0,0,35,0.040935673,444,0.843639561
"11131",92,0,0,1,0,0,0,0,65,0.076023392,763,0.748639456
"11132",93,0,0,1,0,0,0,0,61,0.071345029,707,0.780581823
"11133",94,0,0,1,0,0,0,0,21,0.024561404,654,1.185910986
"11134",95,0,0,1,0,0,0,0,4,0.004678363,373,1.02138145
"11135",201,0,0,1,0,0,0,0,1,0.001169591,13,1.185634415
"11136",202,0,0,1,0,0,0,0,1,0.001169591,1,0.863842153
"11137",1,0,0,1,0,0,0,0,0,0,55,0.791462462
"11138",2,0,0,1,0,0,0,0,6,0.007017544,105,0.668701449
"11139",3,0,0,1,0,0,0,0,1,0.001169591,10,0.677579365
"11140",4,0,0,1,0,0,0,0,0,0,3,0.441836735
"11141",5,0,0,1,0,0,0,0,0,0,8,0.285714286
"11142",6,0,0,1,0,0,0,0,1,0.001169591,63,1.703035936
"11143",7,0,0,1,0,0,0,0,1,0.001169591,1,0.711279581
"11144",8,0,0,1,0,0,0,0,2,0.002339181,11,1.155354566
"11145",9,0,0,1,0,0,0,0,1,0.001169591,1,0.80952381
"11146",10,0,0,1,0,0,0,0,3,0.003508772,25,1.46547619
"11147",11,0,0,1,0,0,0,0,0,0,3,1.476190476
"11148",12,0,0,1,0,0,0,0,0,0,1,0.607142857
"11149",13,0,0,1,0,0,0,0,29,0.033918129,397,0.564180498
"11150",14,0,0,1,0,0,0,0,1,0.001169591,22,1.341666667
"11151",15,0,0,1,0,0,0,0,0,0,9,0.845238095
"11152",16,0,0,1,0,0,0,0,1,0.001169591,2,0.427380952
"11153",17,0,0,1,0,0,0,0,1,0.001169591,12,0.616810054
"11154",18,0,0,1,0,0,0,0,0,0,33,1.256002401
"11155",19,0,0,1,0,0,0,0,0,0,0,1.480952381
"11156",21,0,0,1,0,0,0,0,2,0.002339181,23,0.831920788
"11157",22,0,0,1,0,0,0,0,0,0,14,0.854192435
"11158",23,0,0,1,0,0,0,0,1,0.001169591,4,0
"11159",24,0,0,1,0,0,0,0,0,0,12,1.047619048
"11160",25,0,0,1,0,0,0,0,2,0.002339181,18,1.156871449
